listing_id,vin,back_legroom,bed,bed_height,bed_length,cabin,engine_cylinders,engine_displacement,fleet,frame_damaged,franchise_dealer,franchise_make,front_legroom,fuel_tank_volume,has_accidents,height,interior_color,isCab,listing_color,major_options,power,salvage,savings_amount,seller_rating,sp_id,sp_name,theft_title,torque,transmission_display,trimId,vehicle_damage_category,wheel_system,wheel_system_display,wheelbase,width
265042672,1C4PJMLB4LD591320,40.3 in,,,,,I4,2000,,,TRUE,Jeep,41.1 in,15.9 gal,,66.2 in,Black,,SILVER,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Quick Order Package']","271 hp @ 6,500 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"239 lb-ft @ 4,400 RPM",Automatic,t87061,,4WD,Four-Wheel Drive,106.6 in,73.2 in
276627745,5XYPG4A3XJG366814,39.4 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,44.1 in,18.8 gal,FALSE,66.5 in,Black,FALSE,UNKNOWN,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']","185 hp @ 6,000 RPM",FALSE,275,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t75240,,FWD,Front-Wheel Drive,109.4 in,74.4 in
281527437,2GNAXVEV8J6150388,39.7 in,,,,,I4,1500,FALSE,FALSE,TRUE,Chevrolet,40.9 in,15.6 gal,FALSE,65.4 in,Jet Black,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",,FALSE,830,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,,6-Speed Automatic Overdrive,t72939,,4WD,Four-Wheel Drive,107.3 in,72.6 in
275804495,WDDZF4JB9HA073196,35.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Kia,41.3 in,17.4 gal,FALSE,57.8 in,Brown (Silk Beige),FALSE,GRAY,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Premium Package', 'Sound Package', 'Android Auto', 'CarPlay']","241 hp @ 5,550 RPM",FALSE,2723,3.647058824,339626,Generation Kia,FALSE,"273 lb-ft @ 1,300 RPM",9-Speed Automatic,t67668,,RWD,Rear-Wheel Drive,115.7 in,81.3 in
230968549,WVWDB7AJ3DW071482,,,,,,I5,,TRUE,FALSE,TRUE,Kia,,,TRUE,,Titan Black,FALSE,GRAY,"['RS Package', 'Steel Wheels', 'Bluetooth', 'Smoker Package']",,FALSE,1,3.647058824,339626,Generation Kia,FALSE,,6-Speed Automatic,,,,,,
280280552,2G1FB1E35E9295356,29.9 in,,,,,V6,3600,TRUE,FALSE,TRUE,Jeep,42.4 in,19 gal,FALSE,54.2 in,Black,TRUE,BLACK,"['Navigation System', 'Alloy Wheels', 'Bluetooth']","323 hp @ 6,800 RPM",FALSE,1602,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"278 lb-ft @ 4,800 RPM",Automatic,t51631,,RWD,Rear-Wheel Drive,112.3 in,75.5 in
280902333,5FRYD4H51HB011096,36.6 in,,,,,V6,3500,FALSE,FALSE,TRUE,Jeep,41.4 in,19.5 gal,FALSE,67.4 in,Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']","290 hp @ 6,200 RPM",FALSE,588,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"267 lb-ft @ 4,700 RPM",9-Speed Automatic,t67396,,AWD,All-Wheel Drive,111 in,77.7 in
281527436,2A8HR54P48R675325,36.3 in,,,,,V6,3800,FALSE,FALSE,TRUE,Chevrolet,40.6 in,20.5 gal,FALSE,71.4 in,Medium Slate Gray/Light Shale,FALSE,RED,"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Remote Start', 'Heated Seats', 'Quick Order Package']","197 hp @ 5,200 RPM",FALSE,313,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"230 lb-ft @ 4,000 RPM",6-Speed Automatic,t31877,,FWD,Front-Wheel Drive,121.2 in,88.5 in
281509938,JC1NFAEKXJ0140589,--,,,,,I4,1400,FALSE,FALSE,TRUE,Kia,43.1 in,11.9 gal,FALSE,48.5 in,Rosso/Nero (Red/Black),FALSE,WHITE,"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Quick Order Package']","164 hp @ 5,500 RPM",FALSE,1686,3.647058824,339626,Generation Kia,FALSE,"184 lb-ft @ 2,500 RPM",6-Speed Manual,t75014,,RWD,Rear-Wheel Drive,90.9 in,68.5 in
280736451,1D7RV1CT0AS257224,40.3 in,,--,67.4 in,,V8,5700,FALSE,FALSE,TRUE,Dodge,41 in,26 gal,FALSE,75.7 in,Dark slate gray,FALSE,SILVER,"['Sport Package', 'Alloy Wheels', 'Quick Order Package']","390 hp @ 5,600 RPM",FALSE,410,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"407 lb-ft @ 4,000 RPM",Automatic,t36529,,4WD,Four-Wheel Drive,140.5 in,79.4 in
279824112,KNDJN2A28J7587333,39.1 in,,,,,I4,1600,FALSE,FALSE,TRUE,Kia,40.9 in,14.2 gal,FALSE,63.5 in,Black,FALSE,GRAY,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","130 hp @ 6,300 RPM",FALSE,270,3.647058824,339626,Generation Kia,FALSE,"118 lb-ft @ 4,850 RPM",6-Speed Automatic,t75754,,FWD,Front-Wheel Drive,101.2 in,70.9 in
281498485,KNDJ23AU4L7058058,38.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Kia,41.1 in,14.3 gal,FALSE,63 in,Black,FALSE,WHITE,"['Steel Wheels', 'Bluetooth', 'Backup Camera']","147 hp @ 6,200 RPM",FALSE,290,3.647058824,339626,Generation Kia,FALSE,"132 lb-ft @ 4,500 RPM",Automatic,t85070,,FWD,Front-Wheel Drive,102.4 in,70.9 in
281581435,1G1FD1RS3H0122137,29.9 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,43.9 in,19 gal,TRUE,53.1 in,Jet Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'RS Package', 'Alloy Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'SE Package', 'Security Package', 'Bluetooth', 'Memory Package', 'Backup Camera', 'Remote Start']","335 hp @ 6,800 RPM",FALSE,34,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"284 lb-ft @ 5,300 RPM",8-Speed Automatic,t67579,,RWD,Rear-Wheel Drive,110.7 in,74.7 in
273935639,1FTEW1EG7FKD50867,43.6 in,,--,67.1 in,,V6,3500,FALSE,FALSE,TRUE,Kia,43.9 in,36 gal,FALSE,76.9 in,Brunello,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Premium Wheels', 'Parking Sensors', 'Premium Package', 'Heated Seats', 'Premium Sound Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Sound Package']",,FALSE,533,3.647058824,339626,Generation Kia,FALSE,,6-Speed Automatic,t56550,,4WD,Four-Wheel Drive,145 in,96.8 in
279826478,WBAJA7C57JWA72331,36.5 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,41.4 in,18 gal,TRUE,58.2 in,Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","248 hp @ 5,200 RPM",FALSE,1219,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"258 lb-ft @ 1,500 RPM",8-Speed Automatic,t75497,,AWD,All-Wheel Drive,117.1 in,83.7 in
276779059,JM3KE2BE9D0108029,39.3 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,41 in,14.8 gal,FALSE,65.7 in,Black,FALSE,GRAY,"['Alloy Wheels', 'Bluetooth']","155 hp @ 6,000 RPM",FALSE,1307,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"150 lb-ft @ 4,000 RPM",Manual,t43847,,FWD,Front-Wheel Drive,106.3 in,72.4 in
274856267,5UXWX9C56F0D50891,36.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Kia,39.9 in,17.7 gal,FALSE,66.1 in,Oyster,FALSE,SILVER,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Premium Package', 'Premium Sound Package', 'Sound Package']","240 hp @ 5,000 RPM",FALSE,1309,3.647058824,339626,Generation Kia,FALSE,"260 lb-ft @ 4,800 RPM",8-Speed Automatic,t54593,,AWD,All-Wheel Drive,110.6 in,82.6 in
274437586,JTHBZ1BL5GA007105,,,,,,V6,,FALSE,FALSE,TRUE,Jeep,,,FALSE,,Black,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']",,FALSE,1178,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,,8-Speed Automatic,,,,,,
255998314,WDDHF5KB3EB006695,,,,,,V6,,FALSE,FALSE,TRUE,Kia,,,FALSE,,Black,FALSE,GRAY,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Premium 1 Package', 'Bluetooth', 'Backup Camera', 'Premium Package', 'Heated Seats', 'Sound Package']",,FALSE,1646,3.647058824,339626,Generation Kia,FALSE,,7-Speed Automatic,,,,,,
281223810,1N4BL4FW5KC136506,35.2 in,,,,,I4,2500,FALSE,FALSE,TRUE,Chevrolet,43.8 in,16 gal,FALSE,57.4 in,Black (Charcoal),FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']","182 hp @ 6,000 RPM",FALSE,363,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"178 lb-ft @ 3,600 RPM",Continuously Variable Transmission,t83900,,AWD,All-Wheel Drive,111.2 in,72.9 in
281223801,1G6DV5EP7D0113331,36.1 in,,,,,V8,6200,FALSE,FALSE,TRUE,Cadillac,42.4 in,18 gal,FALSE,57.3 in,Black (Ebony),FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']","556 hp @ 6,100 RPM",FALSE,54,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"551 lb-ft @ 3,800 RPM",6-Speed Automatic,t44413,,RWD,Rear-Wheel Drive,113.4 in,72.5 in
281223809,1G1ZB5STXHF124915,38.1 in,,,,,I4,1500,FALSE,FALSE,TRUE,Chevrolet,42 in,13 gal,FALSE,57.6 in,Jet Black,FALSE,GRAY,"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay', 'Convenience Package']","160 hp @ 5,700 RPM",FALSE,348,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"184 lb-ft @ 2,500 RPM",6-Speed Automatic,t68161,,FWD,Front-Wheel Drive,111.4 in,73 in
280152147,KNDJN2A20H7499709,39.1 in,,,,,I4,1600,FALSE,FALSE,TRUE,Kia,40.9 in,14.2 gal,FALSE,63.5 in,Black,FALSE,GRAY,"['Alloy Wheels', 'Bluetooth']","130 hp @ 6,300 RPM",FALSE,437,3.647058824,339626,Generation Kia,FALSE,"118 lb-ft @ 4,850 RPM",6-Speed Automatic,t70234,,FWD,Front-Wheel Drive,101.2 in,70.9 in
280356282,5XXGT4L37JG189457,35.6 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,45.5 in,18.5 gal,FALSE,57.7 in,Black,FALSE,GRAY,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']","185 hp @ 6,000 RPM",FALSE,277,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t75401,,FWD,Front-Wheel Drive,110.4 in,73.2 in
281137902,2C4RDGCG4GR249737,36.5 in,,,,,V6 Flex Fuel Vehicle,3600,TRUE,FALSE,TRUE,Dodge,40.7 in,20 gal,FALSE,68.9 in,Black/Light Graystone,TRUE,GRAY,"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Quick Order Package']","283 hp @ 6,400 RPM",FALSE,231,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"260 lb-ft @ 4,400 RPM",Automatic,t58999,,FWD,Front-Wheel Drive,121.2 in,88.5 in
261993671,1C4PJMCB1LD545833,40.3 in,,,,,I4,2400,,,TRUE,Jeep,41.1 in,15.9 gal,,66.2 in,Black,,BLACK,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Quick Order Package']","271 hp @ 6,500 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"239 lb-ft @ 4,400 RPM",Automatic,t87059,,4WD,Four-Wheel Drive,106.6 in,73.2 in
276533236,1C4PJMLB3LD638790,40.3 in,,,,,I4,2000,,,TRUE,Jeep,41.1 in,15.9 gal,,66.2 in,Black,,WHITE,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Quick Order Package']","271 hp @ 6,500 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"239 lb-ft @ 4,400 RPM",Automatic,t87061,,4WD,Four-Wheel Drive,106.6 in,73.2 in
280966206,5N1AR2MM5DC674597,41.7 in,,,,,V6,3500,FALSE,FALSE,TRUE,Jeep,42.3 in,19.5 gal,TRUE,69.6 in,Black (Charcoal),FALSE,UNKNOWN,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'DVD Entertainment System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Premium Package', 'Heated Seats']","260 hp @ 6,000 RPM",FALSE,1501,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"240 lb-ft @ 4,400 RPM",Continuously Variable Transmission,t44112,,4WD,Four-Wheel Drive,114.2 in,77.2 in
274856274,5XYPGDA39HG313354,39.4 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,44.1 in,18.8 gal,FALSE,66.5 in,Black,FALSE,GRAY,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","185 hp @ 6,000 RPM",FALSE,1132,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t67864,,AWD,All-Wheel Drive,109.4 in,74.4 in
275511022,WBA4R9C55HK680879,33.7 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,42.2 in,15.8 gal,TRUE,54.2 in,Red,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heat Package', 'Heated Seats', 'Cold Weather Package']","248 hp @ 5,200 RPM",FALSE,1420,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"258 lb-ft @ 1,450 RPM",8-Speed Automatic,t69298,,AWD,All-Wheel Drive,110.6 in,79.4 in
275957540,3GNAXSEV1JS595247,39.7 in,,,,,I4,1500,TRUE,FALSE,TRUE,Kia,40.9 in,15.6 gal,FALSE,65.4 in,jet black,TRUE,SILVER,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay']",,FALSE,30,3.647058824,339626,Generation Kia,FALSE,,6-Speed Automatic Overdrive,t72937,,4WD,Four-Wheel Drive,107.3 in,72.6 in
276608469,1GCVKREC1HZ282082,34.6 in,,--,78.9 in,,V8,5300,FALSE,FALSE,TRUE,Chevrolet,45.3 in,26 gal,FALSE,73.9 in,Jet Black,FALSE,BLUE,"['Power Package', 'Navigation System', 'Preferred Package', 'Premium Wheels', 'Trailer Package', 'Parking Sensors', 'Heated Seats', 'Tow Package', 'CarPlay', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Off Road Package', 'Convenience Package', 'Z71 Package']","355 hp @ 5,600 RPM",FALSE,1171,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"383 lb-ft @ 4,100 RPM",6-Speed Automatic Overdrive,t67808,,4WD,Four-Wheel Drive,143.5 in,80 in
280319237,1C6RR7GT5ES396452,34.7 in,,--,76.3 in,,V8,5700,FALSE,FALSE,TRUE,RAM,41 in,26 gal,FALSE,78.8 in,Diesel Gray/Black,FALSE,SILVER,"['Navigation System', 'Alloy Wheels', 'Chrome Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Quick Order Package']","395 hp @ 5,600 RPM",FALSE,2080,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"407 lb-ft @ 3,950 RPM",Automatic,t52623,,4WD,Four-Wheel Drive,140.5 in,79.4 in
274895858,2C4RC1BG1KR539539,39 in,,,,,V6,3600,TRUE,FALSE,TRUE,Chevrolet,41.1 in,19 gal,FALSE,69.9 in,Black/Alloy/Black,TRUE,RED,"['Leather Seats', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']","287 hp @ 6,400 RPM",FALSE,751,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"262 lb-ft @ 4,000 RPM",9-Speed Automatic,t82290,,FWD,Front-Wheel Drive,121.6 in,90.4 in
275275971,5XYPG4A3XHG262219,39.4 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,44.1 in,18.8 gal,FALSE,66.5 in,Black,FALSE,SILVER,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","185 hp @ 6,000 RPM",FALSE,216,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t67863,,FWD,Front-Wheel Drive,109.4 in,74.4 in
280845135,1GNKRGKDXHJ332418,36.8 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,41.3 in,22 gal,TRUE,69.9 in,Black (Ebony),FALSE,WHITE,"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors']","281 hp @ 6,300 RPM",FALSE,48,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 3,400 RPM",6-Speed Automatic,t67377,,FWD,Front-Wheel Drive,118.9 in,78.5 in
277037323,SADCS2BV4HA053662,37.2 in,,,,,V6,3000,FALSE,FALSE,TRUE,Jeep,40.3 in,16.6 gal,FALSE,65.6 in,Black,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']","340 hp @ 6,500 RPM",FALSE,2099,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"332 lb-ft @ 4,500 RPM",8-Speed Automatic,t67285,,AWD,All-Wheel Drive,113.2 in,85.6 in
279752727,2FMDK4JC3ABB61238,39.6 in,,,,,V6,3500,FALSE,FALSE,TRUE,Jeep,40.7 in,20 gal,TRUE,67 in,Charcoal Black,FALSE,BLACK,"['Alloy Wheels', 'Bluetooth']","265 hp @ 6,250 RPM",FALSE,117,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"250 lb-ft @ 4,500 RPM",Automatic,t35445,,AWD,All-Wheel Drive,111.2 in,87.5 in
279824119,KNDPMCAC0J7386151,38.2 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,41.5 in,16.4 gal,FALSE,65.2 in,Black,FALSE,BLACK,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","181 hp @ 6,000 RPM",FALSE,43,3.647058824,339626,Generation Kia,FALSE,"175 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t74956,,AWD,All-Wheel Drive,105.1 in,73 in
277649574,5XYPHDA51JG366182,39.4 in,,,,,V6,3300,FALSE,FALSE,TRUE,Kia,44.1 in,18.8 gal,FALSE,66.5 in,Black,FALSE,BLACK,"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']","290 hp @ 6,400 RPM",FALSE,1043,3.647058824,339626,Generation Kia,FALSE,"252 lb-ft @ 5,300 RPM",6-Speed Automatic,t75238,,AWD,All-Wheel Drive,109.4 in,74.4 in
276845160,5NMZTDLB1JH074547,39.4 in,,,,,I4,2400,TRUE,FALSE,TRUE,Kia,41.3 in,17.4 gal,FALSE,66.1 in,Gray,TRUE,WHITE,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","185 hp @ 6,000 RPM",FALSE,987,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t74502,,AWD,All-Wheel Drive,106.3 in,74 in
280764814,1GNSCBKC5HR220056,39 in,,,,,V8 Flex Fuel Vehicle,5300,FALSE,FALSE,TRUE,Chevrolet,45.3 in,26 gal,FALSE,74.4 in,Jet Black,FALSE,WHITE,"['Leather Seats', 'Power Mirror Package', 'Power Package', 'Navigation System', 'Preferred Package', 'Third Row Seating', 'Premium Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Premium Package', 'Premium Smooth Ride Suspension Package', 'Heated Seats', 'Tow Package', 'Premium Sound Package', 'Android Auto', 'Cold Weather Package', 'CarPlay', 'Multi Zone Climate Control', 'Rear Climate Package', 'Safety Package', 'Audio Package', 'Bose High End Sound Package', 'Sound Package', 'Standard Suspension Package', 'Suspension Package', 'Trailer Package', 'Heat Package', 'LT Package', 'Bluetooth', 'Memory Package', 'Backup Camera', 'Remote Start']","355 hp @ 5,600 RPM",FALSE,691,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"383 lb-ft @ 4,100 RPM",6-Speed Automatic Overdrive,t69120,,4X2,4X2,116 in,80.5 in
281011952,JTJBZMCA1H2027523,38 in,,,,,V6,3500,FALSE,FALSE,TRUE,Jeep,44.1 in,19.2 gal,FALSE,67.7 in,Black,FALSE,WHITE,"['Sport Package', 'Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Adaptive Suspension', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']","295 hp @ 6,300 RPM",FALSE,2445,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"267 lb-ft @ 4,700 RPM",Automatic,t69516,,AWD,All-Wheel Drive,109.8 in,74.6 in
276992517,1GCGTCEN0H1141944,35.8 in,,--,61.7 in,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,45 in,21 gal,FALSE,70.6 in,Jet Black,FALSE,GRAY,"['Power Package', 'Navigation System', 'Preferred Package', 'Premium Wheels', 'Trailer Package', 'Tow Package', 'CarPlay', 'Safety Package', 'LT Package', 'Security Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']","181 hp @ 3,400 RPM",FALSE,1082,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"369 lb-ft @ 2,000 RPM",8-Speed Automatic,t70069,,4WD,Four-Wheel Drive,128.3 in,83.9 in
277227408,KNDCE3LC8H5069717,37.4 in,,,,,I4 Hybrid,1600,FALSE,FALSE,TRUE,Kia,41.7 in,11.9 gal,FALSE,60.8 in,light gray black,FALSE,UNKNOWN,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Premium Wheels', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Sound Package']",,FALSE,352,3.647058824,339626,Generation Kia,FALSE,,6-Speed Dual Clutch,t73000,,FWD,Front-Wheel Drive,106.3 in,71.1 in
279707652,4T1B11HK4JU589996,38 in,,,,,I4,2500,TRUE,FALSE,TRUE,Kia,42.1 in,14.5 gal,FALSE,56.9 in,Black,TRUE,WHITE,"['Alloy Wheels', 'Steel Wheels', 'Bluetooth', 'Backup Camera']",,FALSE,253,3.647058824,339626,Generation Kia,FALSE,,8-Speed Automatic,t75662,,FWD,Front-Wheel Drive,111.2 in,72.4 in
280555630,JN1CV6FE4EM901945,27.2 in,,,,,V6,3700,FALSE,FALSE,TRUE,Kia,43.9 in,20 gal,FALSE,55 in,graphite,FALSE,BLACK,"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","325 hp @ 7,000 RPM",FALSE,108,3.647058824,339626,Generation Kia,FALSE,"267 lb-ft @ 5,200 RPM",7-Speed Automatic,t53284,,RWD,Rear-Wheel Drive,112.2 in,72.9 in
275235920,1GT42WEY0KF108342,40.9 in,,--,78.9 in,,V8 Biodiesel,6600,FALSE,FALSE,TRUE,Chevrolet,45.3 in,36 gal,FALSE,78.1 in,Jet Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Power Package', 'Standard Suspension Package', 'Navigation System', 'Suspension Package', 'Preferred Package', 'Premium Wheels', 'Trailer Package', 'Heat Package', 'Tow Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Cargo Package', 'Off Road Package', 'Sound Package', 'Convenience Package']",,FALSE,94,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,,6-Speed Automatic,t78787,,4WD,Four-Wheel Drive,153.7 in,80.5 in
274198822,1N4BL4EW1KC128453,35.2 in,,,,,I4,2500,FALSE,FALSE,TRUE,Chevrolet,43.8 in,16 gal,FALSE,57.3 in,Light Gray,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats']","182 hp @ 6,000 RPM",FALSE,858,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"178 lb-ft @ 3,600 RPM",Continuously Variable Transmission,t83893,,AWD,All-Wheel Drive,111.2 in,72.9 in
281527435,JF2GPASC8F8297053,35.4 in,,,,,H4,2000,FALSE,FALSE,TRUE,Chevrolet,43.5 in,15.9 gal,TRUE,63.6 in,White (Ivory),FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']",,FALSE,356,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,,Continuously Variable Transmission,t57166,,AWD,All-Wheel Drive,103.7 in,78.2 in
