listing_id,body_type,city,latitude,longitude,main_picture_url,transmission,theft_title,vehicle_damage_category,power,isCab,fleet
276578189,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
277751179,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/28/08/19/2011_ford_escape-pic-6560991424232784851-152x114.jpeg,A,FALSE,,"240 hp @ 6,550 RPM",FALSE,FALSE
278906868,Sedan,Bohemia,40.7589,-73.1055,,A,FALSE,,"240 hp @ 5,000 RPM",FALSE,FALSE
276435946,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/28/23/00/2015_subaru_legacy-pic-6244032072977373005-152x114.jpeg,CVT,FALSE,,"175 hp @ 5,800 RPM",FALSE,FALSE
266476478,Minivan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_chrysler_pacifica-pic-2690050011715595759-152x114.jpeg,A,,,"287 hp @ 6,400 RPM",,
278761227,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/07/20/19/2007_toyota_rav4-pic-9124364499259555242-152x114.jpeg,A,FALSE,,"166 hp @ 6,000 RPM",FALSE,FALSE
280959001,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/03/00/16/2018_chevrolet_cruze-pic-5899263432172914255-152x114.jpeg,A,FALSE,,"153 hp @ 5,600 RPM",FALSE,FALSE
278835080,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/21/19/2020_ram_promaster_city-pic-3774563122425469850-152x114.jpeg,A,,,"178 hp @ 6,400 RPM",,
280958987,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/02/03/19/2017_chevrolet_impala-pic-7095427790402481630-152x114.jpeg,A,FALSE,,"305 hp @ 6,800 RPM",FALSE,FALSE
280690827,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/28/20/39/2009_ford_focus-pic-7065303752286573421-152x114.jpeg,A,FALSE,,"140 hp @ 6,000 RPM",FALSE,FALSE
255209851,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_ram_promaster-pic-8110815887396175041-152x114.jpeg,A,,,"280 hp @ 6,400 RPM",,
278281909,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2016_jeep_cherokee-pic-2881129222959615074-152x114.jpeg,A,FALSE,,"271 hp @ 6,500 RPM",FALSE,FALSE
279944616,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
281491729,Minivan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2014_honda_odyssey-pic-5684900726384219205-152x114.jpeg,A,FALSE,,"248 hp @ 5,700 RPM",FALSE,FALSE
279420888,Coupe,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/21/23/02/2017_ford_mustang-pic-2796920871186524595-152x114.jpeg,M,FALSE,,"435 hp @ 6,500 RPM",FALSE,FALSE
278521462,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/10/2019_honda_civic-pic-7607847039467393681-152x114.jpeg,CVT,FALSE,,"158 hp @ 6,500 RPM",FALSE,FALSE
280958996,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/02/03/19/2013_chevrolet_equinox-pic-6745787070892547805-152x114.jpeg,A,FALSE,,"301 hp @ 6,500 RPM",FALSE,FALSE
281599860,Sedan,Little Ferry,40.8558,-74.0493,https://cdn05.carsforsale.com/00a23bd0f4d11f0c4af7a5564a91317489/1280x960/2015-ford-focus-se-4dr-sedan.jpg,A,FALSE,,"123 hp @ 6,350 RPM",FALSE,FALSE
279617861,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/18/08/12/2008_honda_civic-pic-56037611197501807-152x114.jpeg,A,FALSE,,"140 hp @ 6,300 RPM",FALSE,FALSE
279159995,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/12/21/36/2016_ford_escape-pic-6759414446134573093-152x114.jpeg,A,FALSE,,"240 hp @ 5,500 RPM",FALSE,FALSE
281207753,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/03/08/14/2007_honda_civic-pic-6524711931848150654-152x114.jpeg,A,FALSE,,"140 hp @ 6,300 RPM",FALSE,FALSE
278841757,Pickup Truck,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/29/20/24/2008_honda_ridgeline-pic-2049220571849209119-152x114.jpeg,A,FALSE,,"247 hp @ 5,750 RPM",FALSE,FALSE
278835081,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/04/13/07/2020_dodge_charger-pic-124401871144819426-152x114.jpeg,A,,,"300 hp @ 6,350 RPM",,
280958990,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/03/00/16/2017_chevrolet_silverado_1500-pic-8418769311977343618-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
281056407,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/17/21/24/2021_jeep_compass-pic-7988378314667119059-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
281011953,Pickup Truck,East Hartford,41.7696,-72.6545,https://content.homenetiol.com/2000096/2063606/640x480/c121588c0da14ec99e48cfe8124c5b96.jpg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
281158060,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/09/03/20/52/2018_acura_rdx-pic-7399100792895846-152x114.jpeg,A,FALSE,,"279 hp @ 6,200 RPM",FALSE,FALSE
280444120,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/26/20/18/2017_hyundai_elantra-pic-954705702867263807-152x114.jpeg,A,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
276207446,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/18/22/37/2019_kia_forte-pic-653794747966059963-152x114.jpeg,A,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
279218470,Hatchback,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/13/08/20/2010_toyota_prius-pic-879121519021174367-152x114.jpeg,CVT,FALSE,,,FALSE,FALSE
280958982,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/02/03/19/2017_chevrolet_traverse-pic-796487233509030223-152x114.jpeg,A,FALSE,,"281 hp @ 6,300 RPM",FALSE,FALSE
268166583,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/27/19/09/2020_jeep_renegade-pic-3414581620874107790-152x114.jpeg,A,,,"177 hp @ 5,750 RPM",,
278521460,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/09/02/23/00/2017_jeep_grand_cherokee-pic-701548086558208968-152x114.jpeg,A,FALSE,,"295 hp @ 6,400 RPM",FALSE,FALSE
276497423,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/13/20/34/2005_jeep_grand_cherokee-pic-1876534884183164160-152x114.jpeg,A,FALSE,,"210 hp @ 5,200 RPM",FALSE,FALSE
276627744,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
280883989,Pickup Truck,Bay Shore,40.7333,-73.2587,,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
281223803,Sedan,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/104319819_5f58463e36526670b401553c.jpg?cargurus_image_modified_date=27DA16B5954175FC782FF9C0300C4A1C,A,FALSE,,"268 hp @ 5,600 RPM",FALSE,FALSE
279904086,Convertible,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/20/20/31/2004_volvo_c70-pic-6310934300421622690-152x114.jpeg,A,FALSE,,"197 hp @ 5,700 RPM",FALSE,FALSE
276952186,Sedan,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
268509322,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/15/19/17/2016_acura_tlx-pic-8841387650732652132-152x114.jpeg,A,FALSE,,"290 hp @ 6,200 RPM",FALSE,FALSE
281491732,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2011_toyota_rav4-pic-6135733021667707007-152x114.jpeg,A,FALSE,,"179 hp @ 6,000 RPM",FALSE,FALSE
275118189,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/16/21/17/2020_jeep_renegade-pic-1663030191693716359-152x114.jpeg,A,,,"177 hp @ 5,750 RPM",,
272156264,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/06/23/23/27/2012_subaru_forester-pic-2950957499866932294-152x114.jpeg,A,FALSE,,"170 hp @ 5,800 RPM",FALSE,FALSE
281270986,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/03/21/10/2010_infiniti_ex35-pic-8717324948805874358-152x114.jpeg,A,FALSE,,"297 hp @ 6,800 RPM",FALSE,FALSE
281056413,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/02/06/15/2012_chevrolet_traverse-pic-1222783927245523064-152x114.jpeg,A,FALSE,,"281 hp @ 6,300 RPM",TRUE,TRUE
274759873,SUV / Crossover,Bohemia,40.7589,-73.1055,https://d28oohqmlmgnr6.cloudfront.net/10/f6/d9/29-58d0-4ced-a93e-8f9b53ba3350/image-1.jpg,A,FALSE,,,FALSE,FALSE
254293616,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/06/29/21/11/2020_ram_promaster-pic-6620618106945994790-152x114.jpeg,A,,,"280 hp @ 6,400 RPM",,
279129195,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"310 hp @ 6,700 RPM",FALSE,FALSE
280946996,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/01/10/29/2004_toyota_highlander-pic-8736361794057438433-152x114.jpeg,A,FALSE,,"230 hp @ 5,800 RPM",FALSE,FALSE
274524631,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/20/21/06/2020_ram_promaster_city-pic-8477656523640656247-152x114.jpeg,A,,,"178 hp @ 6,400 RPM",,
276687568,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
277337496,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/29/04/41/2016_infiniti_qx50-pic-2999634487174950254-152x114.jpeg,A,FALSE,,"325 hp @ 7,000 RPM",FALSE,FALSE
281429317,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/21/07/16/2021_jeep_cherokee-pic-2532729424464384034-152x114.jpeg,A,,,,,
278197536,Hatchback,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/09/02/23/00/2016_toyota_prius-pic-7540109741516716746-152x114.jpeg,CVT,FALSE,,,FALSE,FALSE
276578190,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
274541049,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/27/08/40/2014_chevrolet_impala_limited-pic-5896987863868869637-152x114.jpeg,A,FALSE,,"300 hp @ 6,500 RPM",TRUE,TRUE
279744867,Hatchback,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/28/12/21/2017_chevrolet_cruze-pic-3864176625859464467-152x114.jpeg,A,FALSE,,"153 hp @ 5,600 RPM",FALSE,FALSE
280104021,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2016_nissan_maxima-pic-606254116248833943-152x114.jpeg,CVT,FALSE,,"300 hp @ 6,400 RPM",FALSE,FALSE
281509946,Sedan,Bohemia,40.7589,-73.1055,,A,FALSE,,"200 hp @ 6,300 RPM",FALSE,FALSE
281527431,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/07/23/27/2018_chevrolet_colorado-pic-3929890079136783686-152x114.jpeg,A,FALSE,,"181 hp @ 3,400 RPM",FALSE,FALSE
276959281,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/05/20/34/2012_subaru_forester-pic-5841501057217540049-152x114.jpeg,M,FALSE,,"170 hp @ 5,800 RPM",FALSE,FALSE
275824373,Hatchback,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/18/22/37/2009_honda_fit-pic-2057276631365883328-152x114.jpeg,A,FALSE,,"117 hp @ 6,600 RPM",FALSE,FALSE
276430207,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/11/20/16/2006_honda_pilot-pic-8976794705794752793-152x114.jpeg,A,FALSE,,"244 hp @ 5,750 RPM",FALSE,FALSE
273752451,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/31/05/17/2020_ram_promaster_city-pic-1963319125602048759-152x114.jpeg,A,,,"178 hp @ 6,400 RPM",,
274416061,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/10/21/40/2020_jeep_renegade-pic-4396171518001044905-152x114.jpeg,A,,,"177 hp @ 5,750 RPM",,
281008107,Minivan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/01/21/06/2008_honda_odyssey-pic-7960652988167315333-152x114.jpeg,A,FALSE,,"241 hp @ 5,700 RPM",FALSE,FALSE
276578191,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
281491725,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2013_honda_pilot-pic-4153405420017879895-152x114.jpeg,A,FALSE,,"250 hp @ 5,700 RPM",FALSE,FALSE
265870665,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/27/18/39/2020_jeep_cherokee-pic-2863259974851584771-152x114.jpeg,A,,,"270 hp @ 5,250 RPM",,
280959006,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/02/03/19/2017_gmc_acadia-pic-4759782495137944771-152x114.jpeg,A,FALSE,,"281 hp @ 6,300 RPM",FALSE,FALSE
280133193,Wagon,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/22/20/30/2015_volvo_v60-pic-8518319112484578802-152x114.jpeg,A,FALSE,,"250 hp @ 5,400 RPM",FALSE,FALSE
281559568,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/07/20/19/2013_jeep_wrangler_unlimited-pic-6275184684240923961-152x114.jpeg,A,FALSE,,"285 hp @ 6,400 RPM",FALSE,FALSE
277395000,Pickup Truck,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/11/23/23/2016_chevrolet_colorado-pic-282857478849221302-152x114.jpeg,A,FALSE,,"305 hp @ 6,800 RPM",FALSE,FALSE
267661488,Minivan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/31/18/47/2020_chrysler_pacifica-pic-1741471261181041999-152x114.jpeg,A,,,"287 hp @ 6,400 RPM",,
276687570,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"147 hp @ 6,200 RPM",,
278631827,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/25/20/39/2008_cadillac_dts-pic-6274021848199110138-152x114.jpeg,A,FALSE,,"275 hp @ 6,000 RPM",FALSE,TRUE
279420881,Wagon,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/20/02/46/2018_kia_soul-pic-88968103727810990-152x114.jpeg,A,FALSE,,"130 hp @ 6,300 RPM",FALSE,FALSE
278322898,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/08/22/34/2021_kia_k5-pic-5278141741294684152-152x114.jpeg,A,,,"180 hp @ 5,500 RPM",,
280155558,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/28/21/13/2014_cadillac_escalade_esv-pic-6273997821350606732-152x114.jpeg,A,FALSE,,"403 hp @ 5,700 RPM",FALSE,FALSE
280386126,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/26/08/21/2010_ford_edge-pic-5854527542409804842-152x114.jpeg,A,FALSE,,"265 hp @ 6,250 RPM",FALSE,FALSE
278322899,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/08/22/34/2021_kia_k5-pic-3710234214583601440-152x114.jpeg,A,,,"180 hp @ 5,500 RPM",,
280959002,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/04/08/26/2018_chevrolet_silverado_1500-pic-4829507596550328194-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
280958986,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"310 hp @ 6,800 RPM",FALSE,FALSE
276779052,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/13/21/17/2020_ram_promaster_city-pic-2014274019650846798-152x114.jpeg,A,,,"178 hp @ 6,400 RPM",,
275118188,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/04/21/11/2020_ram_promaster_city-pic-2179559898011682931-152x114.jpeg,A,,,"178 hp @ 6,400 RPM",,
277442702,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/25/08/25/2013_subaru_legacy-pic-3834282905307065143-152x114.jpeg,CVT,FALSE,,"173 hp @ 5,600 RPM",FALSE,FALSE
270582472,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_optima-pic-7689339292113119609-152x114.jpeg,A,,,"185 hp @ 6,000 RPM",,
280045714,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"355 hp @ 5,600 RPM",TRUE,TRUE
281270984,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/03/21/10/2007_jeep_grand_cherokee-pic-3494486410589916351-152x114.jpeg,A,FALSE,,"210 hp @ 5,200 RPM",FALSE,FALSE
276686940,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/28/20/21/2008_toyota_rav4-pic-2076902920519136527-152x114.jpeg,A,FALSE,,"166 hp @ 6,000 RPM",FALSE,FALSE
278862633,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/08/20/12/2010_volvo_s80-pic-7781811255115831047-152x114.jpeg,A,FALSE,,"225 hp @ 6,200 RPM",TRUE,TRUE
257725782,Van,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_ram_promaster-pic-6474319042735166498-152x114.jpeg,A,,,"280 hp @ 6,400 RPM",,
280444122,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/26/20/18/2010_subaru_forester-pic-4355737221483251956-152x114.jpeg,A,FALSE,,"170 hp @ 6,000 RPM",TRUE,TRUE
270721928,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_optima-pic-2189259870406650681-152x114.jpeg,A,,,"185 hp @ 6,000 RPM",,
265966325,Minivan,Bohemia,40.7589,-73.1055,,A,,,"276 hp @ 6,000 RPM",,
281509945,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,,,"146 hp @ 6,200 RPM",,
280574036,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/21/19/2019_subaru_wrx_sti-pic-4000183793307124184-152x114.jpeg,M,FALSE,,"310 hp @ 6,000 RPM",FALSE,FALSE
280421865,Sedan,Bay Shore,40.7333,-73.2587,,CVT,,,"160 hp @ 5,700 RPM",,
281491733,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2006_honda_pilot-pic-9152216322204022518-152x114.jpeg,A,FALSE,,"244 hp @ 5,750 RPM",FALSE,FALSE
274416054,Minivan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/14/21/25/2020_chrysler_pacifica-pic-779172337323910557-152x114.jpeg,A,,,"287 hp @ 6,400 RPM",,
281277536,SUV / Crossover,Bohemia,40.7589,-73.1055,,Dual Clutch,,,,,
281088378,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
280588747,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/28/07/30/2019_cadillac_xt5-pic-6038567896643630613-152x114.jpeg,A,FALSE,,"310 hp @ 6,700 RPM",TRUE,TRUE
271778808,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_sportage-pic-357860894278409624-152x114.jpeg,A,,,"181 hp @ 6,000 RPM",,
280535095,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/17/21/24/2021_jeep_compass-pic-7988378314667119059-152x114.jpeg,A,,,,,
243858718,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/01/20/20/2017_hyundai_sonata-pic-4248794450256025876-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
271473987,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_optima-pic-2152410147965765447-152x114.jpeg,A,,,"185 hp @ 6,000 RPM",,
274416057,Minivan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/07/14/21/25/2020_chrysler_pacifica-pic-1589957611319473468-152x114.jpeg,A,,,"287 hp @ 6,400 RPM",,
277612339,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/13/08/20/2008_toyota_rav4-pic-6738748001995042837-152x114.jpeg,A,FALSE,,"166 hp @ 6,000 RPM",FALSE,FALSE
281223808,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/04/01/03/2017_chevrolet_tahoe-pic-2682588943726407451-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
277121768,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/01/22/40/2021_kia_k5-pic-5674264988020267009-152x114.jpeg,A,,,"180 hp @ 5,500 RPM",,
281270987,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/03/21/10/2011_toyota_rav4-pic-5349331496705092248-152x114.jpeg,A,FALSE,,"179 hp @ 6,000 RPM",FALSE,FALSE
277191606,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/21/20/16/2009_subaru_forester-pic-7777126442017817399-152x114.jpeg,A,FALSE,,"170 hp @ 6,000 RPM",FALSE,FALSE
271473988,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_optima-pic-1076758248888251035-152x114.jpeg,A,,,"185 hp @ 6,000 RPM",,
280133192,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/22/20/30/2014_buick_enclave-pic-5291928540907184031-152x114.jpeg,A,FALSE,,"288 hp @ 6,300 RPM",FALSE,FALSE
278761226,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/07/20/19/2008_cadillac_dts-pic-5825819933714155819-152x114.jpeg,A,FALSE,,"275 hp @ 6,000 RPM",FALSE,FALSE
281134851,Pickup Truck,Bay Shore,40.7333,-73.2587,,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
280421867,Sedan,Bay Shore,40.7333,-73.2587,,CVT,,,"160 hp @ 5,700 RPM",,
280152146,Sedan,Bohemia,40.7589,-73.1055,,A,,,"180 hp @ 5,500 RPM",,
272418039,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_sportage-pic-6617237128199233287-152x114.jpeg,A,,,"181 hp @ 6,000 RPM",,
278038567,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2012_acura_tsx-pic-9875283609378406-152x114.jpeg,A,FALSE,,"201 hp @ 7,000 RPM",FALSE,FALSE
281577753,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/08/08/24/2009_ford_fusion-pic-4822644087842098687-152x114.jpeg,A,FALSE,,"221 hp @ 6,250 RPM",FALSE,FALSE
280984182,Sedan,Bay Shore,40.7333,-73.2587,,CVT,,,"160 hp @ 5,700 RPM",,
278322889,,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/08/22/34/2021_kia_k5-pic-5690093177148798044-152x114.jpeg,A,,,,,
279790184,Pickup Truck,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2017_ram_1500-pic-6562066210115004376-152x114.jpeg,A,FALSE,,"395 hp @ 5,600 RPM",FALSE,FALSE
271473991,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_optima-pic-3050821417668917177-152x114.jpeg,A,,,"185 hp @ 6,000 RPM",,
281231776,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/20/13/08/2020_jeep_grand_cherokee-pic-8296414354476684881-152x114.jpeg,A,,,"360 hp @ 5,150 RPM",,
280966213,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/20/13/08/2020_jeep_grand_cherokee-pic-8296414354476684881-152x114.jpeg,A,,,"295 hp @ 6,400 RPM",,
278761231,Wagon,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/07/20/19/2006_subaru_outback-pic-4292559666519326254-152x114.jpeg,A,FALSE,,"175 hp @ 6,000 RPM",FALSE,FALSE
278322893,,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/08/22/34/2021_kia_k5-pic-7988761081777892972-152x114.jpeg,A,,,,,
272031477,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_sportage-pic-6511409267662268803-152x114.jpeg,A,,,"181 hp @ 6,000 RPM",,
